{1: [14009, 18341]}
{20651: [9689, 14924]}
{20652: [23088, 20458]}
{20653: [1478, 3855]}
{20654: [17287, 11425]}
{20655: [6285, 3785]}
{20656: [12310, 15399]}
{20657: [2876, 16435]}
{20658: [9995, 13190]}
{20659: [17375, 5407]}
{20660: [3854, 14239]}
{20661: [6925, 16984]}
{20662: [8496, 22346]}
{20663: [10355, 13795]}
{20664: [18017, 10498]}
{20665: [14275, 16368]}
{20666: [6196, 20984]}
{20667: [10278, 18144]}
{20668: [7283, 16247]}
{20669: [15321, 9617]}
{20670: [10153, 15679]}
{20671: [20988, 5362]}
{20672: [14909, 11176]}
{20673: [17576, 19249]}
{20674: [3173, 1077]}
{20675: [1023, 3871]}
{20676: [18083, 3346]}
{20677: [20432, 18138]}
{20678: [6577, 20810]}
{20679: [9018, 15027]}
{20680: [23561, 16225]}
{20681: [9475, 17550]}
{20682: [19624, 20311]}
{20683: [5493, 14906]}
{20684: [2302, 5482]}
{20685: [19830, 5582]}
{20686: [14654, 6580]}
{20687: [13114, 6795]}
{20688: [6108, 4516]}
{20689: [15281, 112]}
{20690: [8352, 20965]}
{20691: [15047, 6308]}
{20692: [21714, 18512]}
{20693: [5651, 3015]}
{20694: [22825, 1238]}
{20695: [23705, 15441]}
{20696: [1341, 12971]}
{20697: [19011, 5814]}
{20698: [7708, 19196]}
{20699: [5968, 19057]}
{20700: [2368, 9238]}
{20701: [2383, 13384]}
{20702: [5231, 12485]}
{20703: [23434, 14236]}
{20704: [17648, 10609]}
{20705: [4626, 12439]}
{20706: [3128, 21703]}
{20707: [7715, 9474]}
{20708: [18462, 10115]}
{20709: [2342, 23083]}
{20710: [20210, 8888]}
{20711: [15707, 19053]}
{20712: [4660, 20209]}
{20713: [7296, 9375]}
{20714: [18857, 10307]}
{20715: [734, 5396]}
{20716: [5241, 20314]}
{20717: [2346, 22202]}
{20718: [21702, 9624]}
{20719: [4764, 15492]}
{20720: [12198, 16771]}
{20721: [5232, 12428]}
{20722: [22929, 16169]}
{20723: [9461, 19846]}
{20724: [8607, 5951]}
{20725: [15481, 9855]}
{20726: [11964, 1247]}
{20727: [19159, 15596]}
{20728: [19274, 181]}
{20729: [14865, 986]}
{20730: [6542, 7241]}
{20731: [1415, 17357]}
{20732: [23343, 16667]}
{20733: [17062, 17230]}
{20734: [6713, 22308]}
{20735: [7885, 8529]}
{20736: [19185, 1999]}
{20737: [19476, 6620]}
{20738: [17411, 19996]}
{20739: [5715, 4670]}
{20740: [22355, 10602]}
{20741: [6800, 21945]}
{20742: [9370, 134]}
{20743: [116, 15994]}
{20744: [916, 8040]}
{20745: [20756, 775]}
{20746: [703, 4305]}
{20747: [3636, 4442]}
{20748: [3707, 18496]}
{20749: [16952, 12954]}
{20750: [12244, 16498]}
{20751: [17572, 3944]}
{20752: [9081, 20686]}
{20753: [11073, 18686]}
{20754: [5434, 1063]}
{20755: [19881, 14604]}
{20756: [8234, 4264]}
{20757: [4644, 22945]}
{20758: [20853, 23278]}
{20759: [10912, 17149]}
{20760: [10258, 18025]}
{20761: [21985, 9942]}
{20762: [22500, 12630]}
{20763: [3512, 4700]}
{20764: [4839, 13554]}
{20765: [11924, 10795]}
{20766: [11530, 4617]}
{20767: [2124, 22662]}
{20768: [6459, 2774]}
{20769: [8982, 10799]}
{20770: [5823, 11925]}
{20771: [9876, 22443]}
{20772: [683, 15513]}
{20773: [17736, 10093]}
{20774: [18701, 12697]}
{20775: [2112, 7664]}
{20776: [13750, 12228]}
{20777: [2904, 3212]}
{20778: [4826, 2544]}
{20779: [13736, 21559]}
{20780: [7789, 6197]}
{20781: [21763, 15469]}
{20782: [20877, 15427]}
{20783: [11021, 1104]}
{20784: [10285, 3206]}
{20785: [23819, 8980]}
{20786: [16428, 6484]}
{20787: [19411, 623]}
{20788: [16486, 17369]}
{20789: [19665, 12129]}
{20790: [12090, 12097]}
{20791: [22265, 9431]}
{20792: [2656, 11112]}
{20793: [3784, 6306]}
{20794: [5840, 19676]}
{20795: [7694, 14683]}
{20796: [7327, 18184]}
{20797: [23815, 18143]}
{20798: [13977, 23394]}
{20799: [4138, 4963]}
{20800: [20617, 13462]}
{20801: [3674, 6621]}
{20802: [21904, 562]}
{20803: [18885, 23716]}
{20804: [18745, 439]}
{20805: [4524, 23815]}
{20806: [7735, 23487]}
{20807: [21993, 11921]}
{20808: [13340, 21598]}
{20809: [6674, 16924]}
{20810: [5473, 16306]}
{20811: [8854, 8136]}
{20812: [8917, 1020]}
{20813: [6762, 21819]}
{20814: [14655, 14236]}
{20815: [14503, 17243]}
{20816: [23333, 17432]}
{20817: [21184, 8770]}
{20818: [22829, 1379]}
{20819: [8958, 3871]}
{20820: [22425, 5549]}
{20821: [18268, 12729]}
{20822: [11697, 955]}
{20823: [19632, 6816]}
{20824: [14576, 17494]}
{20825: [10512, 9594]}
{20826: [5848, 6406]}
{20827: [22791, 17677]}
{20828: [5907, 18173]}
{20829: [14486, 20986]}
{20830: [6281, 11088]}
{20831: [7496, 10980]}
{20832: [700, 20159]}
{20833: [19041, 8486]}
{20834: [13488, 707]}
{20835: [21220, 13765]}
{20836: [11151, 10584]}
{20837: [2337, 2531]}
{20838: [3508, 17460]}
{20839: [19807, 2251]}
{20840: [12349, 10050]}
{20841: [11855, 16485]}
{20842: [17454, 19416]}
{20843: [6205, 21893]}
{20844: [22969, 2884]}
{20845: [2428, 15255]}
{20846: [6001, 14570]}
{20847: [1648, 10817]}
{20848: [9304, 3419]}
{20849: [14232, 22879]}
{20850: [16121, 23958]}
{20851: [5735, 18993]}
{20852: [5290, 8715]}
{20853: [6210, 18750]}
{20854: [21740, 443]}
{20855: [20805, 14636]}
{20856: [11575, 23615]}
{20857: [13711, 8955]}
{20858: [21732, 9444]}
{20859: [20350, 21512]}
{20860: [9823, 491]}
{20861: [5282, 18953]}
{20862: [19103, 20094]}
{20863: [7610, 11274]}
{20864: [4307, 23910]}
{20865: [17228, 6457]}
{20866: [3073, 21937]}
{20867: [5874, 19657]}
{20868: [18969, 14269]}
{20869: [10549, 12856]}
{20870: [1035, 1741]}
{20871: [2989, 110]}
{20872: [18767, 17480]}
{20873: [9906, 14499]}
{20874: [5257, 5676]}
{20875: [16801, 15300]}
{20876: [11213, 2629]}
{20877: [17657, 6754]}
{20878: [8897, 3760]}
{20879: [7948, 15924]}
{20880: [12539, 4786]}
{20881: [1079, 559]}
{20882: [8971, 22313]}
{20883: [9949, 13806]}
{20884: [18740, 11017]}
{20885: [19402, 14516]}
{20886: [20402, 14074]}
{20887: [10003, 1477]}
{20888: [23385, 9331]}
{20889: [18987, 14383]}
{20890: [15768, 11143]}
{20891: [13520, 1853]}
{20892: [377, 13320]}
{20893: [5578, 2780]}
{20894: [17676, 12121]}
{20895: [5984, 13962]}
{20896: [730, 15169]}
{20897: [4384, 13552]}
{20898: [19006, 7185]}
{20899: [7132, 22743]}
{20900: [2037, 20106]}
{20901: [21434, 17333]}
{20902: [15883, 16853]}
{20903: [6740, 1583]}
{20904: [9134, 22451]}
{20905: [19769, 11234]}
{20906: [10544, 7922]}
{20907: [15968, 3113]}
{20908: [9298, 15880]}
{20909: [20297, 11971]}
{20910: [20182, 6272]}
{20911: [383, 533]}
{20912: [401, 11925]}
{20913: [6558, 1822]}
{20914: [12098, 14624]}
{20915: [13924, 2643]}
{20916: [16932, 18505]}
{20917: [10117, 12110]}
{20918: [22, 22777]}
{20919: [20926, 11832]}
{20920: [4510, 8697]}
{20921: [7359, 22712]}
{20922: [14349, 4998]}
{20923: [7488, 16553]}
{20924: [20055, 507]}
{20925: [10516, 11123]}
{20926: [9591, 15353]}
{20927: [8618, 1448]}
{20928: [884, 11457]}
{20929: [17715, 2388]}
{20930: [14541, 20380]}
{20931: [23774, 15229]}
{20932: [11840, 19691]}
{20933: [7064, 19129]}
{20934: [23925, 10812]}
{20935: [22661, 11832]}
{20936: [3484, 8734]}
{20937: [6344, 5220]}
{20938: [4743, 5605]}
{20939: [23080, 21972]}
{20940: [2022, 23818]}
{20941: [18007, 11808]}
{20942: [704, 20686]}
{20943: [883, 5913]}
{20944: [16301, 19551]}
{20945: [17838, 17325]}
{20946: [3561, 23141]}
{20947: [20872, 5194]}
{20948: [9556, 2379]}
{20949: [350, 16263]}
{20950: [23405, 5738]}
{20951: [16868, 11657]}
{20952: [20992, 5760]}
{20953: [21566, 18115]}
{20954: [2434, 464]}
{20955: [87, 107]}
{20956: [17505, 11920]}
{20957: [11185, 10331]}
{20958: [8881, 14003]}
{20959: [7999, 8760]}
{20960: [20281, 17316]}
{20961: [9179, 6403]}
{20962: [12792, 13186]}
{20963: [2404, 9357]}
{20964: [20725, 22157]}
{20965: [20637, 16414]}
{20966: [1788, 5137]}
{20967: [1829, 2242]}
{20968: [20229, 15178]}
{20969: [14361, 4832]}
{20970: [12983, 192]}
{20971: [18943, 18540]}
{20972: [19796, 1912]}
{20973: [11883, 7913]}
{20974: [8342, 12456]}
{20975: [18739, 16745]}
{20976: [12730, 9741]}
{20977: [19294, 7847]}
{20978: [22474, 16073]}
{20979: [19669, 584]}
{20980: [11681, 14674]}
{20981: [13676, 2178]}
{20982: [7593, 1271]}
{20983: [17320, 10025]}
{20984: [12489, 7957]}
{20985: [20392, 19336]}
{20986: [14346, 5069]}
{20987: [11427, 12473]}
{20988: [5990, 19945]}
{20989: [17291, 10235]}
{20990: [7992, 14760]}
{20991: [14301, 14071]}
{20992: [9528, 21747]}
{20993: [496, 17177]}
{20994: [7746, 4687]}
{20995: [14360, 19984]}
{20996: [10888, 13007]}
{20997: [1344, 14392]}
{20998: [7260, 1049]}
{20999: [3992, 22191]}
{21000: [19875, 23044]}
{21001: [9191, 19625]}
{21002: [7086, 13919]}
{21003: [6115, 11472]}
{21004: [20990, 6106]}
{21005: [1256, 2045]}
{21006: [1188, 3717]}
{21007: [6438, 15282]}
{21008: [23970, 4181]}
{21009: [4328, 23628]}
{21010: [16183, 22609]}
{21011: [7491, 6214]}
{21012: [12987, 8969]}
{21013: [11179, 12820]}
{21014: [5788, 21585]}
{21015: [6941, 22506]}
{21016: [16054, 22069]}
{21017: [11244, 21000]}
{21018: [1537, 16092]}
{21019: [3269, 20244]}
{21020: [13066, 3930]}
{21021: [17239, 172]}
{21022: [9398, 22089]}
{21023: [5812, 18163]}
{21024: [15460, 10424]}
{21025: [4506, 18824]}
{21026: [6786, 22453]}
{21027: [23234, 15251]}
{21028: [9988, 23049]}
{21029: [13660, 19020]}
{21030: [12884, 153]}
{21031: [18771, 3814]}
{21032: [17352, 17495]}
{21033: [3149, 754]}
{21034: [2331, 2324]}
{21035: [19911, 6827]}
{21036: [23517, 12178]}
{21037: [22389, 10749]}
{21038: [7084, 11557]}
{21039: [7616, 10251]}
{21040: [13878, 18132]}
{21041: [15079, 7228]}
{21042: [2842, 3760]}
{21043: [14007, 14501]}
{21044: [13272, 5801]}
{21045: [713, 18189]}
{21046: [6920, 23512]}
{21047: [6410, 13899]}
{21048: [19260, 22247]}
{21049: [19410, 10190]}
{21050: [9409, 22630]}
{21051: [6527, 14606]}
{21052: [15136, 3087]}
{21053: [21846, 19748]}
{21054: [23797, 9458]}
{21055: [13953, 6922]}
{21056: [12417, 15087]}
{21057: [20377, 16605]}
{21058: [4688, 9516]}
{21059: [10747, 23028]}
{21060: [16112, 5302]}
{21061: [4180, 4896]}
{21062: [3713, 23608]}
{21063: [8277, 10748]}
{21064: [22664, 8295]}
{21065: [2355, 23697]}
{21066: [16635, 22922]}
{21067: [13387, 10798]}
{21068: [10483, 12544]}
{21069: [14027, 10140]}
{21070: [23743, 1409]}
{21071: [9566, 3164]}
{21072: [8269, 5266]}
{21073: [6263, 515]}
{21074: [4931, 4185]}
{21075: [20728, 17865]}
{21076: [18984, 20012]}
{21077: [5813, 18824]}
{21078: [1294, 23842]}
{21079: [16602, 6577]}
{21080: [13570, 12573]}
{21081: [13937, 1615]}
{21082: [5055, 14012]}
{21083: [22446, 2651]}
{21084: [17213, 23289]}
{21085: [6820, 9946]}
{21086: [290, 5215]}
{21087: [19914, 19124]}
{21088: [12439, 17727]}
{21089: [21478, 23584]}
{21090: [12893, 17189]}
{21091: [2021, 6411]}
{21092: [21966, 14521]}
{21093: [19868, 1304]}
{21094: [9481, 18112]}
{21095: [10143, 22815]}
{21096: [7573, 14816]}
{21097: [12028, 15172]}
{21098: [5052, 636]}
{21099: [8601, 21307]}
{21100: [4347, 11143]}
{21101: [22761, 21989]}
{21102: [23576, 4765]}
{21103: [15632, 20742]}
{21104: [12883, 18358]}
{21105: [2159, 9678]}
{21106: [5441, 17137]}
{21107: [16070, 8877]}
{21108: [17377, 4746]}
{21109: [3337, 16904]}
{21110: [4891, 17119]}
{21111: [21974, 18170]}
{21112: [6590, 13366]}
{21113: [20962, 1388]}
{21114: [3933, 20505]}
{21115: [9337, 3637]}
{21116: [693, 3529]}
{21117: [11573, 13313]}
{21118: [351, 3943]}
{21119: [5294, 3158]}
{21120: [19892, 7468]}
{21121: [19466, 415]}
{21122: [22883, 15068]}
{21123: [3125, 22834]}
{21124: [11676, 9500]}
{21125: [12048, 17039]}
{21126: [3730, 21453]}
{21127: [9186, 7691]}
{21128: [14251, 15418]}
{21129: [20673, 22314]}
{21130: [10823, 17378]}
{21131: [16697, 19460]}
{21132: [13016, 17803]}
{21133: [5199, 14084]}
{21134: [6070, 6011]}
{21135: [8435, 20009]}
{21136: [6837, 22596]}
{21137: [21991, 9981]}
{21138: [9111, 10755]}
{21139: [17191, 1877]}
{21140: [1592, 14753]}
{21141: [8120, 22261]}
{21142: [19424, 23098]}
{21143: [970, 4814]}
{21144: [5825, 10154]}
{21145: [3902, 23214]}
{21146: [5310, 16980]}
{21147: [13069, 17699]}
{21148: [3823, 2086]}
{21149: [11911, 343]}
{21150: [1089, 7430]}
{21151: [18948, 21309]}
{21152: [16276, 19650]}
{21153: [23042, 11542]}
{21154: [15450, 16874]}
{21155: [3222, 15078]}
{21156: [1444, 8227]}
{21157: [8804, 6108]}
{21158: [4334, 14764]}
{21159: [4179, 13897]}
{21160: [20288, 10769]}
{21161: [20275, 2174]}
{21162: [8816, 3589]}
{21163: [17205, 21424]}
{21164: [9709, 18582]}
{21165: [722, 16646]}
{21166: [18951, 6217]}
{21167: [22890, 13229]}
{21168: [15729, 11315]}
{21169: [13035, 44]}
{21170: [11785, 18809]}
{21171: [19038, 2342]}
{21172: [23496, 10696]}
{21173: [23011, 13880]}
{21174: [13017, 9821]}
{21175: [11719, 7129]}
{21176: [1959, 8298]}
{21177: [5650, 12155]}
{21178: [3429, 14293]}
{21179: [1727, 5543]}
{21180: [13086, 9472]}
{21181: [1180, 8124]}
{21182: [19566, 1921]}
{21183: [16364, 5025]}
{21184: [2514, 16914]}
{21185: [1491, 975]}
{21186: [864, 8324]}
{21187: [22295, 9117]}
{21188: [3569, 18277]}
{21189: [12174, 1976]}
{21190: [2693, 8544]}
{21191: [13646, 3354]}
{21192: [14682, 6856]}
{21193: [20816, 15689]}
{21194: [15478, 15587]}
{21195: [10583, 7657]}
{21196: [11817, 6820]}
{21197: [14657, 11599]}
{21198: [16755, 4160]}
{21199: [21469, 14368]}
{21200: [17851, 18918]}
{21201: [11673, 23368]}
{21202: [18743, 21063]}
{21203: [14341, 1123]}
{21204: [22896, 7571]}
{21205: [11799, 9241]}
{21206: [2007, 7098]}
{21207: [12190, 7310]}
{21208: [2907, 8340]}
{21209: [9755, 7878]}
{21210: [9010, 22868]}
{21211: [6995, 14241]}
{21212: [18970, 2152]}
{21213: [18941, 8765]}
{21214: [9109, 19582]}
{21215: [19852, 3092]}
{21216: [17005, 14013]}
{21217: [14460, 12727]}
{21218: [19589, 9537]}
{21219: [3578, 8367]}
{21220: [20165, 18624]}
{21221: [6598, 15778]}
{21222: [10992, 22455]}
{21223: [12650, 22331]}
{21224: [22130, 6455]}
{21225: [6632, 10470]}
{21226: [2818, 22151]}
{21227: [8710, 8531]}
{21228: [7252, 3604]}
{21229: [22317, 4790]}
{21230: [317, 17264]}
{21231: [21005, 4249]}
{21232: [20572, 21890]}
{21233: [4637, 18955]}
{21234: [1813, 8628]}
{21235: [15535, 10941]}
{21236: [19127, 22664]}
{21237: [1938, 1259]}
{21238: [13411, 9204]}
{21239: [15972, 9533]}
{21240: [13778, 9710]}
{21241: [18400, 2903]}
{21242: [13928, 16846]}
{21243: [16049, 851]}
{21244: [4260, 17628]}
{21245: [7609, 2192]}
{21246: [21562, 11076]}
{21247: [13707, 1041]}
{21248: [15367, 16307]}
{21249: [6565, 13315]}
{21250: [7071, 20659]}
{21251: [8410, 10786]}
{21252: [5619, 11423]}
{21253: [23918, 10166]}
{21254: [10056, 17611]}
{21255: [23292, 2858]}
{21256: [15365, 4688]}
{21257: [20580, 11689]}
{21258: [5731, 1508]}
{21259: [23658, 18016]}
{21260: [1602, 18459]}
{21261: [22108, 17003]}
{21262: [21139, 13338]}
{21263: [11328, 19745]}
{21264: [2395, 4406]}
{21265: [9629, 21331]}
{21266: [7969, 10934]}
{21267: [14323, 959]}
{21268: [9604, 18864]}
{21269: [15073, 19175]}
{21270: [20000, 10275]}
{21271: [8471, 22309]}
{21272: [9237, 1528]}
{21273: [18699, 2413]}
{21274: [18859, 18481]}
{21275: [12824, 18530]}
{21276: [3715, 19601]}
{21277: [4206, 10758]}
{21278: [4767, 4638]}
{21279: [19436, 10954]}
{21280: [6201, 16439]}
{21281: [6423, 19245]}
{21282: [8171, 9762]}
{21283: [18121, 9267]}
{21284: [17569, 10230]}
{21285: [16026, 7898]}
{21286: [11303, 7514]}
{21287: [3573, 4485]}
{21288: [12503, 11307]}
{21289: [8745, 6309]}
{21290: [23745, 14219]}
{21291: [310, 23698]}
{21292: [3749, 630]}
{21293: [23617, 8847]}
{21294: [7254, 15044]}
{21295: [6105, 20457]}
{21296: [18805, 4254]}
{21297: [11017, 2132]}
{21298: [10903, 14692]}
{21299: [19311, 17586]}
{21300: [13988, 33]}
{21301: [11211, 43]}
{21302: [15306, 21739]}
{21303: [16902, 7213]}
{21304: [10987, 18461]}
{21305: [7807, 17535]}
{21306: [13120, 5539]}
{21307: [12485, 10457]}
{21308: [11142, 10275]}
{21309: [4579, 2560]}
{21310: [11831, 10002]}
{21311: [1760, 15774]}
{21312: [226, 6788]}
{21313: [628, 15184]}
{21314: [18672, 1348]}
{21315: [15380, 654]}
{21316: [17750, 22417]}
{21317: [4744, 21286]}
{21318: [16955, 13332]}
{21319: [15506, 13045]}
{21320: [18949, 16132]}
{21321: [19890, 17935]}
{21322: [12091, 20432]}
{21323: [22311, 15391]}
{21324: [8633, 17722]}
{21325: [4034, 11566]}
{21326: [10858, 87]}
{21327: [2806, 11885]}
{21328: [20120, 13532]}
{21329: [4407, 5583]}
{21330: [10882, 23571]}
{21331: [17382, 6565]}
{21332: [20976, 22214]}
{21333: [21382, 13000]}
{21334: [23390, 12634]}
{21335: [16341, 4078]}
{21336: [360, 14207]}
{21337: [22696, 10968]}
{21338: [7693, 15998]}
{21339: [7302, 7942]}
{21340: [13182, 19079]}
{21341: [22897, 7482]}
{21342: [23898, 12350]}
{21343: [23648, 15750]}
{21344: [17880, 4939]}
{21345: [4359, 969]}
{21346: [11396, 9335]}
{21347: [6562, 1076]}
{21348: [15038, 10136]}
{21349: [5958, 8632]}
{21350: [3570, 21544]}
{21351: [11978, 1865]}
{21352: [2574, 15586]}
{21353: [996, 15182]}
{21354: [11496, 17989]}
{21355: [14502, 16068]}
{21356: [14664, 15324]}
{21357: [7726, 17376]}
{21358: [22040, 2334]}
{21359: [21646, 2169]}
{21360: [13203, 8433]}
{21361: [18960, 3987]}
{21362: [13057, 18370]}
{21363: [8105, 23194]}
{21364: [20464, 16799]}
{21365: [8790, 615]}
{21366: [22921, 23843]}
{21367: [4489, 13627]}
{21368: [13804, 21838]}
{21369: [11687, 14460]}
{21370: [8011, 442]}
{21371: [13262, 16957]}
{21372: [7796, 10891]}
{21373: [21545, 1328]}
{21374: [23731, 15693]}
{21375: [270, 20393]}
{21376: [15926, 18279]}
{21377: [11689, 10794]}
{21378: [4427, 74]}
{21379: [5839, 19203]}
{21380: [15433, 1540]}
{21381: [18437, 20228]}
{21382: [22587, 7801]}
{21383: [3786, 5100]}
{21384: [3926, 17318]}
{21385: [11217, 23076]}
{21386: [4953, 19485]}
{21387: [3299, 9329]}
{21388: [12269, 20203]}
{21389: [10660, 9471]}
{21390: [8653, 5132]}
{21391: [5512, 12693]}
{21392: [16305, 5350]}
{21393: [6054, 16958]}
{21394: [8767, 5448]}
{21395: [2235, 17480]}
{21396: [13576, 3918]}
{21397: [10015, 16170]}
{21398: [5638, 19803]}
{21399: [23207, 13145]}
{21400: [20890, 4052]}
{21401: [17645, 19969]}
{21402: [6862, 1374]}
{21403: [4162, 20427]}
{21404: [17073, 1187]}
{21405: [3999, 21197]}
{21406: [4217, 7307]}
{21407: [687, 13863]}
{21408: [6228, 10448]}
{21409: [6858, 15039]}
{21410: [8863, 21333]}
{21411: [19134, 22479]}
{21412: [10642, 18461]}
{21413: [21170, 12227]}
{21414: [22450, 5101]}
{21415: [1271, 7604]}
{21416: [17354, 13094]}
{21417: [5501, 8468]}
{21418: [22863, 9656]}
{21419: [17938, 8695]}
{21420: [13825, 23615]}
{21421: [2009, 7844]}
{21422: [20123, 6323]}
{21423: [14125, 5162]}
{21424: [10585, 3636]}
{21425: [23327, 13346]}
{21426: [23878, 15864]}
{21427: [20083, 5760]}
{21428: [23624, 11504]}
{21429: [5765, 17556]}
{21430: [8696, 1896]}
{21431: [3787, 1879]}
{21432: [1972, 5736]}
{21433: [15123, 2780]}
{21434: [15528, 19044]}
{21435: [6361, 9590]}
{21436: [20941, 8733]}
{21437: [18417, 14365]}
{21438: [21145, 22348]}
{21439: [14558, 23341]}
{21440: [7269, 10064]}
{21441: [20500, 7158]}
{21442: [13048, 3275]}
{21443: [4681, 22691]}
{21444: [8324, 9524]}
{21445: [7250, 14718]}
{21446: [1884, 2361]}
{21447: [4863, 13135]}
{21448: [13331, 12560]}
{21449: [19096, 10758]}
{21450: [6502, 19496]}
{21451: [4615, 8060]}
{21452: [1355, 4703]}
{21453: [21467, 8211]}
{21454: [21527, 11800]}
{21455: [15459, 23546]}
{21456: [2966, 2859]}
{21457: [18304, 11343]}
{21458: [13939, 18005]}
{21459: [23874, 6250]}
{21460: [854, 17144]}
{21461: [1572, 11896]}
{21462: [9065, 7666]}
{21463: [7152, 7839]}
{21464: [15536, 10803]}
{21465: [2981, 17961]}
{21466: [12899, 3956]}
{21467: [17066, 14309]}
{21468: [23767, 2719]}
{21469: [12199, 5308]}
{21470: [6530, 22435]}
{21471: [4840, 14803]}
{21472: [13572, 8887]}
{21473: [22126, 20953]}
{21474: [11537, 13142]}
{21475: [23145, 12502]}
{21476: [10490, 4874]}
{21477: [20385, 4464]}
{21478: [20448, 14633]}
{21479: [17403, 17207]}
{21480: [22570, 23621]}
{21481: [19690, 7212]}
{21482: [16840, 1401]}
{21483: [20379, 4223]}
{21484: [13837, 952]}
{21485: [20236, 3368]}
{21486: [13886, 7239]}
{21487: [8733, 5937]}
{21488: [2945, 18234]}
{21489: [840, 15029]}
{21490: [9934, 16848]}
{21491: [1142, 7553]}
{21492: [17731, 21362]}
{21493: [13935, 6499]}
{21494: [12309, 9358]}
{21495: [9958, 5985]}
{21496: [13295, 23961]}
{21497: [20395, 14459]}
{21498: [22245, 13080]}
{21499: [3795, 5597]}
{21500: [6553, 6561]}
{21501: [5629, 23357]}
{21502: [6329, 8140]}
{21503: [2896, 19486]}
{21504: [5830, 22188]}
{21505: [19975, 1550]}
{21506: [17633, 557]}
{21507: [15875, 10509]}
{21508: [10009, 22368]}
{21509: [20979, 12717]}
{21510: [4493, 20649]}
{21511: [11212, 14175]}
{21512: [725, 7438]}
{21513: [6583, 17927]}
{21514: [4091, 15868]}
{21515: [9085, 20413]}
{21516: [14278, 16156]}
{21517: [16926, 12039]}
{21518: [12072, 5648]}
{21519: [353, 17241]}
{21520: [2697, 12564]}
{21521: [6018, 4084]}
{21522: [9447, 22140]}
{21523: [22380, 17179]}
{21524: [882, 20253]}
{21525: [11141, 16419]}
{21526: [2472, 22285]}
{21527: [14734, 4755]}
{21528: [19355, 13171]}
{21529: [11166, 16016]}
{21530: [16596, 13579]}
{21531: [19173, 16740]}
{21532: [20660, 21564]}
{21533: [13366, 828]}
{21534: [21553, 15662]}
{21535: [7312, 4670]}
{21536: [17916, 21982]}
{21537: [4226, 3592]}
{21538: [8759, 7716]}
{21539: [17789, 21971]}
{21540: [3324, 7717]}
{21541: [8167, 164]}
{21542: [13581, 14221]}
{21543: [22155, 6116]}
{21544: [18108, 15492]}
{21545: [2241, 3551]}
{21546: [14953, 12344]}
{21547: [11096, 9515]}
{21548: [17502, 17951]}
{21549: [23780, 21066]}
{21550: [8437, 8588]}
{21551: [2839, 8484]}
{21552: [15359, 13616]}
{21553: [12611, 747]}
{21554: [17764, 13275]}
{21555: [8299, 12721]}
{21556: [23897, 16361]}
{21557: [5342, 22385]}
{21558: [4984, 823]}
{21559: [10294, 23958]}
{21560: [7369, 9350]}
{21561: [9593, 6650]}
{21562: [14276, 17950]}
{21563: [5766, 20873]}
{21564: [2367, 8089]}
{21565: [5455, 1382]}
{21566: [4773, 9530]}
{21567: [111, 19101]}
{21568: [3953, 19077]}
{21569: [23826, 23853]}
{21570: [13664, 14662]}
{21571: [16381, 17742]}
{21572: [16592, 14168]}
{21573: [22528, 7315]}
{21574: [8079, 14534]}
{21575: [5069, 2523]}
{21576: [22712, 2940]}
{21577: [14202, 15882]}
{21578: [10105, 7092]}
{21579: [21482, 17161]}
{21580: [23553, 23651]}
{21581: [6899, 13204]}
{21582: [4241, 22391]}
{21583: [20561, 7296]}
{21584: [4945, 21076]}
{21585: [9235, 7168]}
{21586: [17241, 12362]}
{21587: [18337, 7770]}
{21588: [11546, 14568]}
{21589: [16452, 5062]}
{21590: [23282, 16396]}
{21591: [10528, 15125]}
{21592: [4930, 5320]}
{21593: [4562, 11822]}
{21594: [8706, 20456]}
{21595: [7827, 2781]}
{21596: [5534, 15846]}
{21597: [4671, 14020]}
{21598: [22174, 20704]}
{21599: [8497, 19142]}
{21600: [1559, 7146]}
{21601: [12729, 13340]}
{21602: [16965, 9004]}
{21603: [4500, 14975]}
{21604: [5820, 18977]}
{21605: [10336, 4239]}
{21606: [11692, 20882]}
{21607: [319, 16781]}
{21608: [15571, 15149]}
{21609: [13, 467]}
{21610: [16511, 6461]}
{21611: [12717, 713]}
{21612: [18100, 1868]}
{21613: [23909, 14043]}
{21614: [10921, 18843]}
{21615: [8279, 22570]}
{21616: [3520, 8575]}
{21617: [20936, 7380]}
{21618: [13551, 17136]}
{21619: [18838, 946]}
{21620: [20121, 20143]}
{21621: [701, 6205]}
{21622: [19271, 4258]}
{21623: [16577, 16095]}
{21624: [18749, 19647]}
{21625: [23255, 16024]}
{21626: [20345, 7788]}
{21627: [15894, 17587]}
{21628: [9426, 8603]}
{21629: [6852, 2507]}
{21630: [10350, 11852]}
{21631: [16373, 20074]}
{21632: [20600, 16542]}
{21633: [10284, 6377]}
{21634: [2321, 7147]}
{21635: [16342, 4214]}
{21636: [8142, 21848]}
{21637: [19956, 5557]}
{21638: [3984, 7486]}
{21639: [15805, 14412]}
{21640: [11327, 20202]}
{21641: [22230, 14465]}
{21642: [13592, 429]}
{21643: [23646, 19263]}
{21644: [15752, 6063]}
{21645: [13352, 16903]}
{21646: [4005, 21696]}
{21647: [14565, 14600]}
{21648: [5454, 11352]}
{21649: [12992, 8747]}
{21650: [6880, 1586]}
{21651: [22540, 9174]}
{21652: [2097, 16225]}
{21653: [366, 6767]}
{21654: [15709, 3674]}
{21655: [23129, 3353]}
